,Date,Montly Precipitation,20th Percentile,lat,lon,Year,Month
368,1994-07-01,0.5299999713897705,1.6579999685287474,35.5,26.5,1994,7
369,1994-07-01,0.0,0.088000002503395,36.5,26.5,1994,7
370,1994-07-01,0.0,0.6779999971389769,37.5,26.5,1994,7
371,1994-07-01,0.0700000002980232,2.624000072479248,38.5,26.5,1994,7
372,1994-07-01,7.090000152587891,8.043999767303466,39.5,26.5,1994,7
373,1994-07-01,0.3000000119209289,0.6439999818801879,35.5,27.5,1994,7
374,1994-07-01,0.449999988079071,0.627999997138977,36.5,27.5,1994,7
375,1994-07-01,3.819999933242798,4.429999828338623,37.5,27.5,1994,7
376,1994-07-01,4.789999961853027,6.74399995803833,38.5,27.5,1994,7
377,1994-07-01,3.4200000762939453,11.192000007629394,39.5,27.5,1994,7
378,1994-07-01,16.479999542236328,18.32799911499023,40.5,27.5,1994,7
379,1994-08-01,0.0,4.584000110626221,35.5,10.5,1994,8
380,1994-08-01,0.0399999991059303,7.848000049591064,36.5,10.5,1994,8
381,1994-08-01,0.9100000262260436,6.035999965667724,37.5,10.5,1994,8
382,1994-08-01,0.0,3.069999933242798,35.5,11.5,1994,8
383,1994-08-01,0.0,4.339999866485595,36.5,11.5,1994,8
384,1994-08-01,0.0,4.273999977111816,37.5,11.5,1994,8
385,1994-08-01,0.5199999809265137,0.6979999899864197,35.5,12.5,1994,8
386,1994-08-01,0.0,2.658000040054321,36.5,12.5,1994,8
387,1994-08-01,0.2000000029802322,7.410000038146972,37.5,12.5,1994,8
388,1994-08-01,0.3600000143051147,7.862000179290769,38.5,12.5,1994,8
389,1994-08-01,0.1199999973177909,1.9600000381469729,35.5,23.5,1994,8
390,1994-08-01,1.350000023841858,3.124000072479248,36.5,23.5,1994,8
391,1994-08-01,2.9800000190734863,5.619999885559081,37.5,23.5,1994,8
392,1994-08-01,2.880000114440918,9.578000259399412,38.5,23.5,1994,8
393,1994-08-01,10.449999809265137,17.918000411987304,39.5,23.5,1994,8
394,1994-08-01,8.350000381469727,14.66800022125244,40.5,23.5,1994,8
395,1994-08-01,17.809999465942383,23.55399971008301,41.5,23.5,1994,8
396,1994-08-01,25.280000686645508,33.28000030517578,42.5,23.5,1994,8
397,1994-08-01,21.479999542236328,22.715999603271484,43.5,23.5,1994,8
398,1994-08-01,0.0299999993294477,2.896000051498413,35.5,24.5,1994,8
399,1994-08-01,0.0,0.283999991416931,36.5,24.5,1994,8
400,1994-08-01,0.0,3.0159999847412107,37.5,24.5,1994,8
401,1994-08-01,3.150000095367432,6.963999843597412,38.5,24.5,1994,8
402,1994-08-01,0.0299999993294477,1.5019999742507932,35.5,25.5,1994,8
403,1994-08-01,0.5299999713897705,1.6579999685287474,35.5,26.5,1994,8
404,1994-08-01,0.0,0.088000002503395,36.5,26.5,1994,8
405,1994-08-01,0.0,0.6779999971389769,37.5,26.5,1994,8
406,1994-08-01,0.0199999995529651,2.624000072479248,38.5,26.5,1994,8
407,1994-08-01,7.010000228881836,8.043999767303466,39.5,26.5,1994,8
408,1994-08-01,11.6899995803833,15.838000297546383,40.5,26.5,1994,8
409,1994-08-01,9.770000457763672,18.945999908447263,41.5,26.5,1994,8
410,1994-08-01,15.920000076293944,21.336000442504883,42.5,26.5,1994,8
411,1994-08-01,22.309999465942383,24.9620002746582,43.5,26.5,1994,8
412,1994-08-01,18.690000534057617,21.88599967956543,44.5,26.5,1994,8
413,1994-08-01,0.2000000029802322,0.6439999818801879,35.5,27.5,1994,8
414,1994-08-01,0.2399999946355819,0.627999997138977,36.5,27.5,1994,8
415,1994-08-01,0.3499999940395355,4.429999828338623,37.5,27.5,1994,8
416,1994-08-01,0.2000000029802322,6.74399995803833,38.5,27.5,1994,8
417,1994-08-01,2.8399999141693115,11.192000007629394,39.5,27.5,1994,8
418,1994-08-01,9.119999885559082,18.32799911499023,40.5,27.5,1994,8
419,1994-08-01,6.539999961853027,18.768000411987305,41.5,27.5,1994,8
420,1994-08-01,18.38999938964844,21.08999977111816,42.5,27.5,1994,8
421,1994-08-01,19.920000076293945,21.410000228881835,43.5,27.5,1994,8
422,1994-09-01,0.0,0.6979999899864197,35.5,12.5,1994,9
423,1994-09-01,0.0599999986588954,1.9600000381469729,35.5,23.5,1994,9
424,1994-09-01,2.0199999809265137,3.124000072479248,36.5,23.5,1994,9
425,1994-09-01,1.149999976158142,5.619999885559081,37.5,23.5,1994,9
426,1994-09-01,0.2800000011920929,9.578000259399412,38.5,23.5,1994,9
427,1994-09-01,0.5600000023841858,17.918000411987304,39.5,23.5,1994,9
428,1994-09-01,0.3600000143051147,14.66800022125244,40.5,23.5,1994,9
429,1994-09-01,6.659999847412109,23.55399971008301,41.5,23.5,1994,9
430,1994-09-01,15.25,33.28000030517578,42.5,23.5,1994,9
431,1994-09-01,16.56999969482422,22.715999603271484,43.5,23.5,1994,9
432,1994-09-01,0.0599999986588954,2.896000051498413,35.5,24.5,1994,9
433,1994-09-01,0.1899999976158142,0.283999991416931,36.5,24.5,1994,9
434,1994-09-01,0.0900000035762786,1.5019999742507932,35.5,25.5,1994,9
435,1994-09-01,0.0,0.0299999993294477,36.5,25.5,1994,9
436,1994-09-01,0.1599999964237213,0.209999993443489,37.5,25.5,1994,9
437,1994-09-01,0.0,0.4699999988079071,38.5,25.5,1994,9
438,1994-09-01,2.220000028610229,5.82799997329712,39.5,25.5,1994,9
439,1994-09-01,1.3300000429153442,12.68199996948242,40.5,25.5,1994,9
440,1994-09-01,2.8499999046325684,22.63400001525879,41.5,25.5,1994,9
441,1994-09-01,7.599999904632568,24.309999847412108,42.5,25.5,1994,9
442,1994-09-01,7.300000190734863,23.068000411987303,43.5,25.5,1994,9
443,1994-09-01,13.829999923706056,23.759999847412107,44.5,25.5,1994,9
444,1994-09-01,27.26000022888184,30.996000289916992,45.5,25.5,1994,9
445,1994-11-01,1.5800000429153442,4.584000110626221,35.5,10.5,1994,11
446,1994-11-01,1.1200000047683716,3.069999933242798,35.5,11.5,1994,11
447,1994-12-01,1.440000057220459,4.584000110626221,35.5,10.5,1994,12
448,1995-05-01,0.1599999964237213,4.584000110626221,35.5,10.5,1995,5
449,1995-05-01,1.5399999618530271,7.848000049591064,36.5,10.5,1995,5
450,1995-05-01,5.289999961853027,6.035999965667724,37.5,10.5,1995,5
451,1995-05-01,0.0,3.069999933242798,35.5,11.5,1995,5
452,1995-05-01,0.0,4.339999866485595,36.5,11.5,1995,5
453,1995-05-01,0.0,4.273999977111816,37.5,11.5,1995,5
454,1995-05-01,0.0,0.6979999899864197,35.5,12.5,1995,5
455,1995-05-01,0.1000000014901161,2.658000040054321,36.5,12.5,1995,5
456,1995-05-01,0.0,0.4179999887943267,35.5,14.5,1995,5
457,1995-06-01,2.759999990463257,3.069999933242798,35.5,11.5,1995,6
458,1995-06-01,0.0,0.6979999899864197,35.5,12.5,1995,6
459,1995-06-01,1.190000057220459,2.658000040054321,36.5,12.5,1995,6
460,1995-06-01,2.319999933242798,7.410000038146972,37.5,12.5,1995,6
461,1995-06-01,4.420000076293945,7.862000179290769,38.5,12.5,1995,6
462,1995-06-01,0.8399999737739563,1.9600000381469729,35.5,23.5,1995,6
463,1995-06-01,1.2000000476837158,3.124000072479248,36.5,23.5,1995,6
464,1995-06-01,2.720000028610229,5.619999885559081,37.5,23.5,1995,6
465,1995-06-01,2.5,9.578000259399412,38.5,23.5,1995,6
466,1995-06-01,0.8899999856948853,2.896000051498413,35.5,24.5,1995,6
467,1995-06-01,0.5799999833106995,1.6579999685287474,35.5,26.5,1995,6
468,1995-06-01,0.0,0.088000002503395,36.5,26.5,1995,6
469,1995-06-01,0.0099999997764825,0.6779999971389769,37.5,26.5,1995,6
470,1995-06-01,1.25,2.624000072479248,38.5,26.5,1995,6
471,1995-06-01,2.7699999809265137,8.043999767303466,39.5,26.5,1995,6
472,1995-06-01,0.050000000745058,0.6439999818801879,35.5,27.5,1995,6
473,1995-06-01,0.0,0.627999997138977,36.5,27.5,1995,6
474,1995-06-01,0.2000000029802322,4.429999828338623,37.5,27.5,1995,6
475,1995-06-01,1.3799999952316284,6.74399995803833,38.5,27.5,1995,6
476,1995-06-01,9.020000457763672,11.192000007629394,39.5,27.5,1995,6
477,1995-07-01,1.1799999475479126,4.584000110626221,35.5,10.5,1995,7
478,1995-07-01,0.449999988079071,7.848000049591064,36.5,10.5,1995,7
479,1995-07-01,0.0099999997764825,6.035999965667724,37.5,10.5,1995,7
480,1995-07-01,0.0,3.069999933242798,35.5,11.5,1995,7
481,1995-07-01,0.0599999986588954,4.339999866485595,36.5,11.5,1995,7
482,1995-07-01,0.0700000002980232,4.273999977111816,37.5,11.5,1995,7
483,1995-07-01,0.0,0.6979999899864197,35.5,12.5,1995,7
484,1995-07-01,0.0,2.658000040054321,36.5,12.5,1995,7
485,1995-07-01,0.6600000262260437,7.410000038146972,37.5,12.5,1995,7
486,1995-07-01,0.4099999964237213,7.862000179290769,38.5,12.5,1995,7
487,1995-07-01,0.0,0.4179999887943267,35.5,14.5,1995,7
488,1995-07-01,0.6399999856948853,4.595999813079832,36.5,14.5,1995,7
489,1995-07-01,5.059999942779541,11.459999847412108,37.5,14.5,1995,7
490,1995-07-01,5.190000057220459,16.360000610351562,38.5,14.5,1995,7
491,1995-07-01,1.559999942779541,1.9600000381469729,35.5,23.5,1995,7
492,1995-07-01,1.3799999952316284,2.896000051498413,35.5,24.5,1995,7
493,1995-07-01,0.2000000029802322,0.283999991416931,36.5,24.5,1995,7
494,1995-07-01,0.8899999856948853,1.6579999685287474,35.5,26.5,1995,7
495,1995-07-01,0.0,0.088000002503395,36.5,26.5,1995,7
496,1995-07-01,0.0900000035762786,0.6779999971389769,37.5,26.5,1995,7
497,1995-07-01,2.490000009536743,2.624000072479248,38.5,26.5,1995,7
498,1995-07-01,7.760000228881836,8.043999767303466,39.5,26.5,1995,7
499,1995-08-01,0.1099999994039535,0.4179999887943267,35.5,14.5,1995,8
500,1995-08-01,0.1500000059604644,1.9600000381469729,35.5,23.5,1995,8
501,1995-08-01,0.1700000017881393,2.896000051498413,35.5,24.5,1995,8
502,1995-08-01,0.0299999993294477,0.283999991416931,36.5,24.5,1995,8
503,1995-08-01,0.0900000035762786,1.5019999742507932,35.5,25.5,1995,8
504,1995-08-01,0.5099999904632568,1.6579999685287474,35.5,26.5,1995,8
505,1995-08-01,0.0199999995529651,0.088000002503395,36.5,26.5,1995,8
506,1995-08-01,0.2899999916553497,0.6779999971389769,37.5,26.5,1995,8
507,1996-05-01,0.2599999904632568,0.6439999818801879,35.5,27.5,1996,5
508,1996-06-01,0.1299999952316284,1.9600000381469729,35.5,23.5,1996,6
509,1996-06-01,1.0,3.124000072479248,36.5,23.5,1996,6
510,1996-06-01,1.5399999618530271,5.619999885559081,37.5,23.5,1996,6
511,1996-06-01,0.0700000002980232,2.896000051498413,35.5,24.5,1996,6
512,1996-06-01,0.2000000029802322,0.283999991416931,36.5,24.5,1996,6
513,1996-06-01,0.270000010728836,3.0159999847412107,37.5,24.5,1996,6
514,1996-06-01,6.829999923706055,6.963999843597412,38.5,24.5,1996,6
515,1996-06-01,0.1400000005960464,1.5019999742507932,35.5,25.5,1996,6
516,1996-06-01,0.0,0.0299999993294477,36.5,25.5,1996,6
517,1996-06-01,0.4699999988079071,1.6579999685287474,35.5,26.5,1996,6
518,1996-06-01,0.0,0.088000002503395,36.5,26.5,1996,6
519,1996-06-01,0.2399999946355819,0.6779999971389769,37.5,26.5,1996,6
520,1996-06-01,1.4299999475479126,2.624000072479248,38.5,26.5,1996,6
521,1996-06-01,5.119999885559082,8.043999767303466,39.5,26.5,1996,6
522,1996-06-01,0.050000000745058,0.6439999818801879,35.5,27.5,1996,6
523,1996-06-01,0.1700000017881393,0.627999997138977,36.5,27.5,1996,6
524,1996-06-01,3.5199999809265137,4.429999828338623,37.5,27.5,1996,6
525,1996-06-01,1.600000023841858,6.74399995803833,38.5,27.5,1996,6
526,1996-06-01,0.5199999809265137,11.192000007629394,39.5,27.5,1996,6
527,1996-06-01,13.0600004196167,18.32799911499023,40.5,27.5,1996,6
528,1996-06-01,10.399999618530272,18.768000411987305,41.5,27.5,1996,6
529,1996-06-01,7.110000133514404,21.08999977111816,42.5,27.5,1996,6
530,1996-07-01,4.050000190734863,4.584000110626221,35.5,10.5,1996,7
531,1996-07-01,5.960000038146973,7.848000049591064,36.5,10.5,1996,7
532,1996-07-01,4.159999847412109,6.035999965667724,37.5,10.5,1996,7
533,1996-07-01,0.8299999833106995,3.069999933242798,35.5,11.5,1996,7
534,1996-07-01,1.1699999570846558,4.339999866485595,36.5,11.5,1996,7
535,1996-07-01,1.5399999618530271,4.273999977111816,37.5,11.5,1996,7
536,1996-07-01,0.0,0.6979999899864197,35.5,12.5,1996,7
537,1996-07-01,0.0,2.658000040054321,36.5,12.5,1996,7
538,1996-07-01,5.960000038146973,7.410000038146972,37.5,12.5,1996,7
539,1996-07-01,1.6200000047683716,7.862000179290769,38.5,12.5,1996,7
540,1996-07-01,0.0,0.4179999887943267,35.5,14.5,1996,7
541,1996-07-01,3.609999895095825,4.595999813079832,36.5,14.5,1996,7
542,1996-07-01,0.0,1.9600000381469729,35.5,23.5,1996,7
543,1996-07-01,0.959999978542328,3.124000072479248,36.5,23.5,1996,7
544,1996-07-01,3.950000047683716,5.619999885559081,37.5,23.5,1996,7
545,1996-07-01,0.8700000047683716,9.578000259399412,38.5,23.5,1996,7
546,1996-07-01,2.359999895095825,17.918000411987304,39.5,23.5,1996,7
547,1996-07-01,5.599999904632568,14.66800022125244,40.5,23.5,1996,7
548,1996-07-01,0.0,2.896000051498413,35.5,24.5,1996,7
549,1996-07-01,0.1500000059604644,0.283999991416931,36.5,24.5,1996,7
550,1996-07-01,0.0,3.0159999847412107,37.5,24.5,1996,7
551,1996-07-01,0.0199999995529651,6.963999843597412,38.5,24.5,1996,7
552,1996-07-01,0.0799999982118606,4.668000030517578,39.5,24.5,1996,7
553,1996-07-01,10.09000015258789,21.56199989318848,40.5,24.5,1996,7
554,1996-07-01,27.700000762939453,33.00399932861328,41.5,24.5,1996,7
555,1996-07-01,22.63999938964844,28.61599998474121,42.5,24.5,1996,7
556,1996-07-01,0.1000000014901161,1.5019999742507932,35.5,25.5,1996,7
557,1996-07-01,0.4900000095367431,1.6579999685287474,35.5,26.5,1996,7
558,1996-07-01,0.0,0.088000002503395,36.5,26.5,1996,7
559,1996-07-01,0.0900000035762786,0.6779999971389769,37.5,26.5,1996,7
560,1996-07-01,0.9700000286102296,2.624000072479248,38.5,26.5,1996,7
561,1996-07-01,1.649999976158142,8.043999767303466,39.5,26.5,1996,7
562,1996-07-01,1.2200000286102295,15.838000297546383,40.5,26.5,1996,7
563,1996-07-01,0.3000000119209289,18.945999908447263,41.5,26.5,1996,7
564,1996-07-01,7.949999809265137,21.336000442504883,42.5,26.5,1996,7
565,1996-07-01,11.18000030517578,24.9620002746582,43.5,26.5,1996,7
566,1996-07-01,0.25,0.6439999818801879,35.5,27.5,1996,7
567,1996-07-01,0.3100000023841858,0.627999997138977,36.5,27.5,1996,7
568,1996-07-01,1.309999942779541,4.429999828338623,37.5,27.5,1996,7
569,1996-08-01,0.1199999973177909,1.9600000381469729,35.5,23.5,1996,8
570,1996-08-01,2.4100000858306885,3.124000072479248,36.5,23.5,1996,8
571,1996-08-01,0.0299999993294477,2.896000051498413,35.5,24.5,1996,8
572,1996-08-01,0.0199999995529651,0.283999991416931,36.5,24.5,1996,8
573,1996-08-01,0.0299999993294477,1.5019999742507932,35.5,25.5,1996,8
574,1996-08-01,0.5299999713897705,1.6579999685287474,35.5,26.5,1996,8
575,1996-08-01,0.0,0.088000002503395,36.5,26.5,1996,8
576,1996-08-01,0.0599999986588954,0.6779999971389769,37.5,26.5,1996,8
577,1996-08-01,1.7000000476837158,2.624000072479248,38.5,26.5,1996,8
578,1996-08-01,4.78000020980835,8.043999767303466,39.5,26.5,1996,8
579,1996-08-01,11.0,15.838000297546383,40.5,26.5,1996,8
580,1996-08-01,0.1899999976158142,0.6439999818801879,35.5,27.5,1996,8
581,1996-08-01,0.0199999995529651,0.627999997138977,36.5,27.5,1996,8
582,1996-08-01,0.2800000011920929,4.429999828338623,37.5,27.5,1996,8
583,1996-08-01,4.409999847412109,6.74399995803833,38.5,27.5,1996,8
584,1996-08-01,7.769999980926514,11.192000007629394,39.5,27.5,1996,8
585,1996-08-01,11.649999618530272,18.32799911499023,40.5,27.5,1996,8
586,1996-11-01,3.220000028610229,4.584000110626221,35.5,10.5,1996,11
587,1996-12-01,0.5299999713897705,0.6979999899864197,35.5,12.5,1996,12
588,1997-05-01,3.539999961853028,4.584000110626221,35.5,10.5,1997,5
589,1997-05-01,4.199999809265137,7.848000049591064,36.5,10.5,1997,5
590,1997-05-01,2.990000009536743,3.069999933242798,35.5,11.5,1997,5
591,1997-05-01,0.0099999997764825,0.6979999899864197,35.5,12.5,1997,5
592,1997-05-01,1.7699999809265137,2.658000040054321,36.5,12.5,1997,5
593,1997-05-01,1.159999966621399,7.410000038146972,37.5,12.5,1997,5
594,1997-05-01,1.7000000476837158,7.862000179290769,38.5,12.5,1997,5
595,1997-06-01,3.5,4.584000110626221,35.5,10.5,1997,6
596,1997-06-01,7.059999942779541,7.848000049591064,36.5,10.5,1997,6
597,1997-06-01,1.7899999618530271,3.069999933242798,35.5,11.5,1997,6
598,1997-06-01,2.180000066757202,4.339999866485595,36.5,11.5,1997,6
599,1997-06-01,2.640000104904175,4.273999977111816,37.5,11.5,1997,6
600,1997-06-01,0.0,0.6979999899864197,35.5,12.5,1997,6
601,1997-06-01,1.3200000524520874,2.658000040054321,36.5,12.5,1997,6
602,1997-06-01,0.8899999856948853,7.410000038146972,37.5,12.5,1997,6
603,1997-06-01,2.220000028610229,7.862000179290769,38.5,12.5,1997,6
604,1997-07-01,0.0099999997764825,4.584000110626221,35.5,10.5,1997,7
605,1997-07-01,0.3199999928474426,7.848000049591064,36.5,10.5,1997,7
606,1997-07-01,0.0099999997764825,6.035999965667724,37.5,10.5,1997,7
607,1997-07-01,0.0,3.069999933242798,35.5,11.5,1997,7
608,1997-07-01,0.0599999986588954,4.339999866485595,36.5,11.5,1997,7
609,1997-07-01,0.0700000002980232,4.273999977111816,37.5,11.5,1997,7
610,1997-07-01,0.0,0.6979999899864197,35.5,12.5,1997,7
611,1997-07-01,0.0,2.658000040054321,36.5,12.5,1997,7
612,1997-07-01,0.3799999952316284,7.410000038146972,37.5,12.5,1997,7
613,1997-07-01,3.450000047683716,7.862000179290769,38.5,12.5,1997,7
614,1997-07-01,0.0,0.4179999887943267,35.5,14.5,1997,7
615,1997-07-01,0.5,4.595999813079832,36.5,14.5,1997,7
616,1997-07-01,3.289999961853028,11.459999847412108,37.5,14.5,1997,7
617,1997-07-01,3.7699999809265137,16.360000610351562,38.5,14.5,1997,7
618,1997-07-01,0.0,1.9600000381469729,35.5,23.5,1997,7
619,1997-07-01,1.6100000143051147,3.124000072479248,36.5,23.5,1997,7
620,1997-07-01,0.5600000023841858,5.619999885559081,37.5,23.5,1997,7
621,1997-07-01,0.8700000047683716,9.578000259399412,38.5,23.5,1997,7
622,1997-07-01,8.720000267028809,17.918000411987304,39.5,23.5,1997,7
623,1997-07-01,0.0,2.896000051498413,35.5,24.5,1997,7
624,1997-07-01,0.1500000059604644,0.283999991416931,36.5,24.5,1997,7
625,1997-07-01,0.0,3.0159999847412107,37.5,24.5,1997,7
626,1997-07-01,2.9600000381469727,6.963999843597412,38.5,24.5,1997,7
627,1997-07-01,0.0900000035762786,1.5019999742507932,35.5,25.5,1997,7
628,1997-07-01,0.4900000095367431,1.6579999685287474,35.5,26.5,1997,7
629,1997-07-01,0.0,0.088000002503395,36.5,26.5,1997,7
630,1997-07-01,0.1199999973177909,0.6779999971389769,37.5,26.5,1997,7
631,1997-07-01,0.9399999976158142,2.624000072479248,38.5,26.5,1997,7
632,1997-07-01,2.380000114440918,8.043999767303466,39.5,26.5,1997,7
633,1997-07-01,14.369999885559082,15.838000297546383,40.5,26.5,1997,7
634,1997-07-01,0.2399999946355819,0.6439999818801879,35.5,27.5,1997,7
635,1997-07-01,0.2899999916553497,0.627999997138977,36.5,27.5,1997,7
636,1997-07-01,1.3200000524520874,4.429999828338623,37.5,27.5,1997,7
637,1997-07-01,1.2400000095367432,6.74399995803833,38.5,27.5,1997,7
638,1997-07-01,4.400000095367432,11.192000007629394,39.5,27.5,1997,7
639,1997-08-01,1.9900000095367432,2.896000051498413,35.5,24.5,1997,8
640,1997-08-01,0.0900000035762786,0.283999991416931,36.5,24.5,1997,8
641,1997-08-01,0.050000000745058,1.5019999742507932,35.5,25.5,1997,8
642,1997-08-01,0.5299999713897705,1.6579999685287474,35.5,26.5,1997,8
643,1997-08-01,0.0199999995529651,0.088000002503395,36.5,26.5,1997,8
644,1997-08-01,0.0,0.6779999971389769,37.5,26.5,1997,8
645,1997-08-01,0.3300000131130218,2.624000072479248,38.5,26.5,1997,8
646,1997-08-01,0.2000000029802322,0.6439999818801879,35.5,27.5,1997,8
647,1997-08-01,0.3000000119209289,0.627999997138977,36.5,27.5,1997,8
648,1997-08-01,3.150000095367432,4.429999828338623,37.5,27.5,1997,8
649,1998-06-01,2.5,4.584000110626221,35.5,10.5,1998,6
650,1998-06-01,4.179999828338623,7.848000049591064,36.5,10.5,1998,6
651,1998-06-01,2.390000104904175,3.069999933242798,35.5,11.5,1998,6
652,1998-06-01,0.3899999856948852,4.339999866485595,36.5,11.5,1998,6
653,1998-06-01,0.4900000095367431,4.273999977111816,37.5,11.5,1998,6
654,1998-06-01,0.0,0.6979999899864197,35.5,12.5,1998,6
655,1998-06-01,0.3100000023841858,2.658000040054321,36.5,12.5,1998,6
656,1998-06-01,2.9600000381469727,7.410000038146972,37.5,12.5,1998,6
657,1998-06-01,1.590000033378601,1.9600000381469729,35.5,23.5,1998,6
658,1998-06-01,0.0,3.124000072479248,36.5,23.5,1998,6
659,1998-06-01,1.4199999570846558,5.619999885559081,37.5,23.5,1998,6
660,1998-06-01,5.510000228881836,9.578000259399412,38.5,23.5,1998,6
661,1998-06-01,3.130000114440918,17.918000411987304,39.5,23.5,1998,6
662,1998-06-01,1.4600000381469729,2.896000051498413,35.5,24.5,1998,6
663,1998-06-01,0.2199999988079071,0.283999991416931,36.5,24.5,1998,6
664,1998-06-01,2.5,3.0159999847412107,37.5,24.5,1998,6
665,1998-06-01,4.650000095367432,6.963999843597412,38.5,24.5,1998,6
666,1998-06-01,0.0599999986588954,4.668000030517578,39.5,24.5,1998,6
667,1998-06-01,16.790000915527344,21.56199989318848,40.5,24.5,1998,6
668,1998-06-01,0.8500000238418579,1.5019999742507932,35.5,25.5,1998,6
669,1998-06-01,0.0,0.0299999993294477,36.5,25.5,1998,6
670,1998-06-01,0.5099999904632568,1.6579999685287474,35.5,26.5,1998,6
671,1998-06-01,0.6200000047683716,0.6439999818801879,35.5,27.5,1998,6
672,1998-07-01,0.0,4.584000110626221,35.5,10.5,1998,7
673,1998-07-01,0.0599999986588954,7.848000049591064,36.5,10.5,1998,7
674,1998-07-01,0.0099999997764825,6.035999965667724,37.5,10.5,1998,7
675,1998-07-01,0.0,3.069999933242798,35.5,11.5,1998,7
676,1998-07-01,0.0599999986588954,4.339999866485595,36.5,11.5,1998,7
677,1998-07-01,0.0700000002980232,4.273999977111816,37.5,11.5,1998,7
678,1998-07-01,0.0,0.6979999899864197,35.5,12.5,1998,7
679,1998-07-01,0.0,2.658000040054321,36.5,12.5,1998,7
680,1998-07-01,0.0,7.410000038146972,37.5,12.5,1998,7
681,1998-07-01,0.0,7.862000179290769,38.5,12.5,1998,7
682,1998-07-01,0.0,0.4179999887943267,35.5,14.5,1998,7
683,1998-07-01,0.0199999995529651,4.595999813079832,36.5,14.5,1998,7
684,1998-07-01,1.5700000524520874,11.459999847412108,37.5,14.5,1998,7
685,1998-07-01,5.079999923706055,16.360000610351562,38.5,14.5,1998,7
686,1998-07-01,0.0,1.9600000381469729,35.5,23.5,1998,7
687,1998-07-01,0.0900000035762786,3.124000072479248,36.5,23.5,1998,7
688,1998-07-01,0.0,5.619999885559081,37.5,23.5,1998,7
689,1998-07-01,0.0,9.578000259399412,38.5,23.5,1998,7
690,1998-07-01,1.0399999618530271,17.918000411987304,39.5,23.5,1998,7
691,1998-07-01,5.25,14.66800022125244,40.5,23.5,1998,7
692,1998-07-01,0.0,2.896000051498413,35.5,24.5,1998,7
693,1998-07-01,0.1500000059604644,0.283999991416931,36.5,24.5,1998,7
694,1998-07-01,0.0,3.0159999847412107,37.5,24.5,1998,7
695,1998-07-01,0.5099999904632568,6.963999843597412,38.5,24.5,1998,7
696,1998-07-01,2.140000104904175,4.668000030517578,39.5,24.5,1998,7
697,1998-07-01,0.0900000035762786,1.5019999742507932,35.5,25.5,1998,7
698,1998-07-01,0.4799999892711639,1.6579999685287474,35.5,26.5,1998,7
699,1998-07-01,0.0,0.088000002503395,36.5,26.5,1998,7
700,1998-07-01,0.2000000029802322,0.6779999971389769,37.5,26.5,1998,7
701,1998-07-01,0.2399999946355819,0.6439999818801879,35.5,27.5,1998,7
702,1998-07-01,0.2899999916553497,0.627999997138977,36.5,27.5,1998,7
703,1998-07-01,1.3300000429153442,4.429999828338623,37.5,27.5,1998,7
704,1998-07-01,3.920000076293945,6.74399995803833,38.5,27.5,1998,7
705,1998-08-01,0.0,0.4179999887943267,35.5,14.5,1998,8
706,1998-08-01,2.0299999713897705,4.595999813079832,36.5,14.5,1998,8
707,1998-08-01,0.6000000238418579,1.9600000381469729,35.5,23.5,1998,8
708,1998-08-01,1.25,3.124000072479248,36.5,23.5,1998,8
709,1998-08-01,0.2599999904632568,5.619999885559081,37.5,23.5,1998,8
710,1998-08-01,0.0399999991059303,9.578000259399412,38.5,23.5,1998,8
711,1998-08-01,1.6799999475479126,17.918000411987304,39.5,23.5,1998,8
712,1998-08-01,3.539999961853028,14.66800022125244,40.5,23.5,1998,8
713,1998-08-01,22.420000076293945,23.55399971008301,41.5,23.5,1998,8
714,1998-08-01,22.790000915527344,33.28000030517578,42.5,23.5,1998,8
715,1998-08-01,0.2399999946355819,2.896000051498413,35.5,24.5,1998,8
716,1998-08-01,0.0,0.283999991416931,36.5,24.5,1998,8
717,1998-08-01,0.0,3.0159999847412107,37.5,24.5,1998,8
718,1998-08-01,0.0099999997764825,6.963999843597412,38.5,24.5,1998,8
719,1998-08-01,0.0599999986588954,4.668000030517578,39.5,24.5,1998,8
720,1998-08-01,0.3400000035762787,21.56199989318848,40.5,24.5,1998,8
721,1998-08-01,18.030000686645508,33.00399932861328,41.5,24.5,1998,8
722,1998-08-01,12.239999771118164,28.61599998474121,42.5,24.5,1998,8
723,1998-08-01,15.859999656677246,21.988000106811523,43.5,24.5,1998,8
724,1998-08-01,0.0299999993294477,1.5019999742507932,35.5,25.5,1998,8
725,1998-08-01,0.0199999995529651,0.0299999993294477,36.5,25.5,1998,8
726,1998-08-01,0.0,0.209999993443489,37.5,25.5,1998,8
727,1998-08-01,0.0,0.4699999988079071,38.5,25.5,1998,8
728,1998-08-01,0.9900000095367432,5.82799997329712,39.5,25.5,1998,8
729,1998-08-01,0.7200000286102295,12.68199996948242,40.5,25.5,1998,8
730,1998-08-01,3.0,22.63400001525879,41.5,25.5,1998,8
731,1998-08-01,9.229999542236328,24.309999847412108,42.5,25.5,1998,8
732,1998-08-01,7.739999771118164,23.068000411987303,43.5,25.5,1998,8
733,1998-08-01,0.5299999713897705,1.6579999685287474,35.5,26.5,1998,8
734,1998-08-01,0.0,0.088000002503395,36.5,26.5,1998,8
735,1998-08-01,0.0,0.6779999971389769,37.5,26.5,1998,8
736,1998-08-01,0.0399999991059303,2.624000072479248,38.5,26.5,1998,8
